File,Access,Account,Alert,Click,Confidential,Fradulent,Indefinite,Information,Notification,Password,Please,Provide,Request,Update,Upgrade,Verb %,Verify,Result 
phishing3\1041.eml,1,4,0,2,0,1,0,1,1,5,2,1,0,1,0,16.98,0,1
phishing3\1042.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,16.87,0,1
phishing3\1043.eml,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,22.34,0,1
phishing3\1044.eml,3,10,0,1,0,0,0,1,2,0,2,0,1,1,0,17.89,1,1
phishing3\1045.eml,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,17.74,0,1
phishing3\1046.eml,2,7,0,1,0,0,0,2,0,0,2,0,0,2,0,13.92,0,1
phishing3\1047.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,15.66,0,1
phishing3\1048.eml,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,17.74,0,1
phishing3\1049.eml,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,28.95,0,1
phishing3\105.eml,2,5,0,0,0,0,0,1,0,0,1,0,0,0,0,17.14,0,1
phishing3\1050.eml,0,5,0,1,0,0,0,2,0,0,3,0,0,3,0,20.0,0,1
phishing3\1051.eml,3,10,0,1,0,0,0,1,2,0,2,0,1,1,0,17.89,1,1
phishing3\1052.eml,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,18.18,0,1
phishing3\1053.eml,0,1,0,1,0,0,0,2,0,0,1,1,0,0,0,15.07,0,1
phishing3\1054.eml,0,6,0,1,0,0,0,1,1,0,2,0,0,6,0,22.22,0,1
phishing3\1055.eml,0,6,0,1,0,0,0,1,1,0,2,0,0,6,0,22.22,0,1
phishing3\1056.eml,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,24.82,0,1
phishing3\1057.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05,0,1
phishing3\1058.eml,2,2,0,0,0,1,0,0,0,2,2,0,0,0,0,20.24,0,1
phishing3\1059.eml,0,6,0,1,0,0,0,1,1,0,2,0,0,6,0,22.22,0,1
phishing3\106.eml,0,3,0,0,0,1,0,0,1,1,2,0,0,0,0,22.06,0,1
phishing3\1060.eml,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,21.34,0,1
phishing3\1061.eml,0,6,0,1,0,0,0,1,1,0,2,0,0,6,0,22.22,0,1
phishing3\1062.eml,0,4,0,1,0,0,0,1,0,0,1,0,0,0,0,17.91,0,1
phishing3\1063.eml,2,10,0,1,0,2,0,1,0,0,2,0,0,0,0,17.92,2,1
phishing3\1064.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05,0,1
phishing3\1065.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,16.87,0,1
phishing3\1066.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.75,0,1
phishing3\1067.eml,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,19.05,0,1
phishing3\1068.eml,0,7,0,2,0,0,0,0,0,0,2,0,0,0,0,17.57,0,1
phishing3\1069.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,16.87,0,1
phishing3\107.eml,7,18,0,1,0,0,0,2,0,0,3,0,0,3,0,20.0,0,1
phishing3\1070.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,15.66,0,1
phishing3\1071.eml,3,5,1,0,0,0,0,0,0,0,2,0,0,0,0,21.57,0,1
phishing3\1072.eml,0,9,0,4,0,0,1,5,1,1,4,2,1,1,0,21.93,0,1
phishing3\1073.eml,7,12,0,1,0,0,0,1,0,0,1,0,0,0,0,15.83,0,1
phishing3\1074.eml,2,10,0,1,0,2,0,1,0,0,2,0,0,0,0,17.48,2,1
phishing3\1075.eml,0,8,0,4,0,0,1,5,1,1,4,2,1,1,0,23.53,0,1
phishing3\1076.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.84,0,1
phishing3\1077.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.84,0,1
phishing3\1078.eml,0,7,0,2,0,0,0,9,1,2,2,0,0,3,0,16.46,1,1
phishing3\1079.eml,7,12,0,1,0,0,0,1,0,0,1,0,0,0,0,15.83,0,1
phishing3\108.eml,7,18,0,1,0,0,0,2,0,0,3,0,0,3,0,20.0,0,1
phishing3\1080.eml,2,6,0,1,0,0,0,2,0,0,0,0,0,0,0,18.84,1,1
phishing3\1081.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05,0,1
phishing3\1082.eml,1,14,0,1,0,0,0,3,1,2,5,1,1,1,0,21.3,0,1
phishing3\1083.eml,11,13,0,0,0,0,0,2,0,0,2,2,0,0,0,19.66,0,1
phishing3\1084.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.75,0,1
phishing3\1085.eml,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,19.9,0,1
phishing3\1086.eml,0,1,0,1,0,0,1,2,0,0,3,2,0,1,0,19.15,0,1
phishing3\1087.eml,0,6,0,0,0,3,1,2,0,0,2,2,0,1,0,21.7,1,1
phishing3\1088.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05,0,1
phishing3\1089.eml,5,13,0,2,0,0,0,4,0,0,4,1,1,0,0,17.53,0,1
phishing3\109.eml,7,18,0,1,0,0,0,2,0,0,3,0,0,3,0,20.0,0,1
phishing3\1090.eml,5,13,0,2,0,0,0,4,0,0,4,1,1,0,0,17.53,0,1
phishing3\1091.eml,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,21.6,0,1
phishing3\1092.eml,0,2,0,2,0,0,0,2,1,0,1,0,1,2,0,18.1,0,1
phishing3\1093.eml,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,20.51,0,1
phishing3\1094.eml,1,6,0,2,1,1,0,1,0,2,1,1,1,1,0,20.83,0,1
phishing3\1095.eml,0,6,0,1,0,0,0,2,0,0,1,0,0,4,1,22.5,0,1
phishing3\1096.eml,2,9,0,0,0,1,0,1,0,3,1,0,0,0,0,23.98,0,1
phishing3\1097.eml,0,1,0,1,0,0,1,2,0,0,3,2,0,1,0,19.78,0,1
phishing3\1098.eml,1,10,0,2,0,0,0,2,0,0,2,1,2,0,0,17.69,0,1
phishing3\1099.eml,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19.05,0,1
phishing3\11.eml,1,3,0,1,0,0,0,5,0,0,2,1,1,2,0,17.88,0,1
phishing3\110.eml,1,6,0,1,1,1,0,3,1,4,2,1,1,1,0,21.88,0,1
phishing3\1100.eml,8,24,0,0,0,0,0,2,0,0,0,0,0,0,0,21.28,0,1
phishing3\1101.eml,2,9,0,0,0,1,0,1,0,3,1,0,0,0,0,23.98,0,1
phishing3\1102.eml,8,25,0,0,0,0,0,2,0,0,0,0,0,1,0,20.63,0,1
phishing3\1103.eml,0,1,0,1,0,0,1,2,0,0,3,2,0,1,0,19.78,0,1
phishing3\1104.eml,1,10,0,2,0,0,0,2,0,0,2,1,2,0,0,17.69,0,1
phishing3\1105.eml,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,23.2,0,1
phishing3\1106.eml,1,6,0,2,1,1,0,2,1,4,2,1,1,1,0,22.39,0,1
phishing3\1107.eml,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,1
phishing3\1108.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.75,0,1
phishing3\1109.eml,0,1,0,1,0,0,1,2,0,0,3,2,0,1,0,19.15,0,1
phishing3\111.eml,0,8,0,2,0,0,0,9,1,2,2,0,0,3,0,17.5,1,1
phishing3\1110.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing3\1111.eml,5,13,0,1,0,0,0,4,0,0,2,0,0,0,0,19.81,0,1
phishing3\1112.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.42,0,1
phishing3\1114.eml,2,4,0,2,0,2,0,1,0,7,0,2,0,0,0,15.46,0,1
phishing3\1115.eml,0,1,4,0,0,0,0,1,1,0,1,0,0,0,0,17.76,0,1
phishing3\1116.eml,0,6,0,0,0,0,0,2,0,0,2,0,0,6,0,21.05,0,1
phishing3\1117.eml,0,10,0,0,0,1,0,1,0,0,3,0,0,0,0,24.47,0,1
phishing3\1118.eml,0,1,0,1,0,0,1,2,0,0,3,2,0,1,0,19.15,0,1
phishing3\1119.eml,11,13,0,0,0,0,0,2,0,0,2,2,0,0,0,20.0,0,1
phishing3\112.eml,0,4,0,0,0,0,0,3,0,0,2,0,0,0,0,18.75,0,1
phishing3\1120.eml,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19.05,0,1
phishing3\1121.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,1
phishing3\1122.eml,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,21.6,0,1
phishing3\1123.eml,0,5,0,1,0,0,0,4,0,1,0,0,0,2,0,24.53,0,1
phishing3\1124.eml,0,5,0,1,0,0,0,4,0,1,0,0,0,2,0,24.53,0,1
phishing3\1125.eml,0,3,5,1,0,0,0,0,0,0,2,0,0,1,0,15.65,0,1
phishing3\1126.eml,0,3,0,1,0,0,0,2,0,0,2,1,1,0,0,19.44,0,1
phishing3\1127.eml,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,21.54,0,1
phishing3\1128.eml,0,3,0,2,0,0,0,1,0,0,3,1,1,0,0,23.97,0,1
phishing3\1129.eml,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,20.61,0,1
phishing3\113.eml,5,14,0,1,0,0,0,3,0,0,2,0,0,0,0,20.83,0,1
phishing3\1130.eml,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,18.72,0,1
phishing3\1131.eml,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,18.46,0,1
phishing3\1132.eml,0,5,0,0,0,0,0,4,1,0,5,0,1,8,0,18.06,0,1
phishing3\1133.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21.9,0,1
phishing3\1134.eml,0,5,0,1,0,0,0,1,0,0,1,0,0,4,0,25.64,0,1
phishing3\1135.eml,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,20.0,0,1
phishing3\1136.eml,0,3,0,2,0,0,0,1,1,0,3,0,1,8,0,22.02,0,1
phishing3\1137.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing3\1138.eml,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,20.21,0,1
phishing3\1139.eml,0,0,0,2,0,0,0,1,4,0,2,0,2,0,0,23.24,0,1
phishing3\114.eml,1,10,0,1,0,0,0,1,0,0,2,0,2,0,0,18.9,1,1
phishing3\1140.eml,0,2,0,1,0,1,0,0,0,2,2,0,0,1,0,20.72,0,1
phishing3\1141.eml,0,8,0,1,0,0,0,3,1,1,1,1,4,1,0,21.47,1,1
phishing3\1142.eml,0,3,0,1,0,0,0,2,0,0,1,1,0,5,0,25.0,0,1
phishing3\1143.eml,1,3,0,0,0,0,0,1,0,0,2,0,0,0,0,23.91,0,1
phishing3\1144.eml,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,18.92,0,1
phishing3\1145.eml,0,8,0,0,0,1,0,1,0,0,3,0,0,0,0,19.49,0,1
phishing3\1146.eml,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,27.27,0,1
phishing3\1147.eml,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0,16.13,2,1
phishing3\1148.eml,0,6,0,1,0,0,0,1,1,0,2,0,1,1,0,22.5,1,1
phishing3\1149.eml,0,6,0,1,0,0,0,1,1,0,2,0,1,1,0,22.5,1,1
phishing3\115.eml,1,6,0,2,1,1,0,2,1,4,2,1,1,1,0,21.97,0,1
phishing3\1150.eml,1,5,0,3,0,0,0,3,2,0,1,0,0,3,0,22.05,1,1
phishing3\1151.eml,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,22.37,0,1
phishing3\1152.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.58,0,1
phishing3\1153.eml,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,9.76,0,1
phishing3\1154.eml,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,21.18,0,1
phishing3\1155.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing3\1156.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing3\1157.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing3\1158.eml,1,9,0,2,0,0,0,2,0,0,2,1,2,0,0,16.67,1,1
phishing3\1159.eml,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,14.94,0,1
phishing3\116.eml,1,8,0,1,0,0,0,1,0,0,2,0,2,0,0,18.25,0,1
phishing3\1160.eml,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,21.24,0,1
phishing3\1161.eml,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,21.24,0,1
phishing3\1162.eml,0,12,0,0,0,0,0,6,0,0,4,0,0,0,0,20.15,3,1
phishing3\1163.eml,0,12,0,0,0,0,0,6,0,0,4,0,0,0,0,20.15,3,1
phishing3\1164.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing3\1165.eml,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,21.21,0,1
phishing3\1166.eml,0,5,0,1,0,0,0,2,1,0,2,0,0,7,0,20.0,0,1
phishing3\1167.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing3\1168.eml,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,20.69,0,1
phishing3\1169.eml,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,18.54,0,1
phishing3\117.eml,0,3,0,0,0,0,0,1,0,0,2,0,0,1,0,23.73,0,1
phishing3\1170.eml,1,6,0,0,0,0,0,2,1,0,3,1,0,0,0,24.62,0,1
phishing3\1171.eml,1,6,0,0,0,0,0,2,1,0,3,1,0,0,0,24.62,0,1
phishing3\1172.eml,1,6,0,0,0,0,0,2,1,0,3,1,0,0,0,24.62,0,1
phishing3\1173.eml,0,5,0,0,0,3,0,3,1,0,2,0,0,1,0,24.76,2,1
phishing3\1174.eml,3,8,0,1,0,0,0,4,0,0,1,0,0,0,0,18.67,0,1
phishing3\1175.eml,3,8,0,1,0,0,0,4,0,0,1,0,0,0,0,18.67,0,1
phishing3\1176.eml,0,5,0,1,0,0,0,2,1,0,2,0,0,7,0,18.6,0,1
phishing3\1177.eml,0,5,0,1,0,0,0,2,1,0,2,0,0,7,0,18.6,0,1
phishing3\1178.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,16.87,0,1
phishing3\1179.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,16.87,0,1
phishing3\118.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,1
phishing3\1180.eml,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,19.68,0,1
phishing3\1181.eml,0,8,0,1,0,0,0,3,1,1,1,1,4,1,0,21.47,1,1
phishing3\1182.eml,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,18.92,0,1
phishing3\1183.eml,1,7,0,0,0,0,0,1,1,0,3,0,0,0,0,21.93,0,1
phishing3\1184.eml,1,7,0,0,0,0,0,1,1,0,3,0,0,0,0,21.93,0,1
phishing3\1185.eml,1,7,0,0,0,0,0,1,1,0,3,0,0,0,0,21.93,0,1
phishing3\1186.eml,1,7,0,0,0,0,0,1,1,0,3,0,0,0,0,21.93,0,1
phishing3\1187.eml,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,22.22,0,1
phishing3\1188.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,20.0,0,1
phishing3\1189.eml,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,19.68,0,1
phishing3\119.eml,7,18,0,1,0,0,0,2,0,0,3,0,0,3,0,20.0,0,1
phishing3\1190.eml,1,2,0,4,0,0,0,0,1,0,1,0,1,4,0,20.39,0,1
phishing3\1191.eml,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,21.18,0,1
phishing3\1192.eml,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,22.22,0,1
phishing3\1193.eml,0,6,0,1,0,0,0,1,1,0,2,0,0,6,0,17.91,0,1
phishing3\1194.eml,3,10,0,1,0,0,0,1,0,0,2,0,0,0,0,20.93,0,1
phishing3\1195.eml,3,10,0,1,0,0,0,1,0,0,2,0,0,0,0,20.93,0,1
phishing3\1196.eml,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,18.75,0,1
phishing3\1197.eml,5,13,0,1,0,0,0,4,0,0,2,0,0,0,0,20.16,0,1
phishing3\1198.eml,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,18.75,0,1
phishing3\1199.eml,3,10,0,1,0,0,0,1,0,0,2,0,0,0,0,20.93,0,1
phishing3\12.eml,0,5,0,0,0,0,0,3,1,0,3,0,1,7,0,17.95,0,1
phishing3\120.eml,7,18,0,1,0,0,0,2,0,0,3,0,0,3,0,20.0,0,1
phishing3\1200.eml,0,6,0,1,0,0,0,1,1,0,2,0,0,6,0,17.91,0,1
phishing3\1201.eml,0,8,0,1,0,0,0,1,1,1,1,0,3,1,0,21.21,1,1
phishing3\1202.eml,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,20.21,0,1
phishing3\1203.eml,2,12,0,1,0,0,0,1,0,0,3,0,0,0,0,18.38,0,1
phishing3\1204.eml,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,20.54,0,1
phishing3\1205.eml,9,10,0,0,0,0,0,2,0,0,2,1,0,0,0,22.47,0,1
phishing3\1206.eml,2,6,0,1,0,0,0,0,0,0,3,0,0,0,0,19.8,0,1
phishing3\1207.eml,5,13,0,1,0,0,0,4,0,0,2,0,0,0,0,21.09,0,1
phishing3\1208.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,1
phishing3\1209.eml,0,2,0,0,0,0,0,2,0,0,3,0,0,2,0,19.35,0,1
phishing3\121.eml,3,9,0,0,0,0,0,2,0,0,2,0,1,0,0,18.63,1,1
phishing3\1210.eml,5,13,0,1,0,0,0,4,0,0,2,0,0,0,0,21.09,0,1
phishing3\1211.eml,5,14,0,0,0,0,0,1,0,0,3,0,0,0,0,18.71,0,1
phishing3\1212.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing3\1213.eml,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,17.39,0,1
phishing3\1214.eml,2,2,0,0,0,1,0,0,0,2,2,0,0,0,0,20.24,0,1
phishing3\1215.eml,0,1,0,1,0,0,0,2,0,0,2,1,0,0,0,15.79,0,1
phishing3\1216.eml,0,1,0,1,0,0,0,2,0,0,2,1,0,0,0,15.79,0,1
phishing3\1217.eml,6,14,0,2,0,0,0,3,0,0,4,1,0,0,0,19.75,1,1
phishing3\1218.eml,0,3,0,0,0,0,0,3,0,0,3,2,2,0,0,19.86,0,1
phishing3\1219.eml,0,1,0,1,0,0,0,2,0,0,2,1,0,0,0,15.79,0,1
phishing3\122.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,0,1
phishing3\1220.eml,0,1,0,1,0,0,0,2,0,0,2,1,0,0,0,15.79,0,1
phishing3\1221.eml,0,1,0,1,0,0,0,1,2,0,1,0,0,0,0,18.31,0,1
phishing3\1222.eml,1,6,0,1,0,0,0,1,0,0,1,0,0,1,0,25.0,0,1
phishing3\1223.eml,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,18.42,0,1
phishing3\1224.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.49,0,1
phishing3\1225.eml,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,17.65,0,1
phishing3\1226.eml,5,15,0,1,0,0,0,3,0,0,2,0,0,0,0,19.73,0,1
phishing3\1227.eml,2,7,0,2,0,0,0,8,0,2,2,0,0,4,0,13.82,0,1
phishing3\1228.eml,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,21.11,0,1
phishing3\1229.eml,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,21.23,0,1
phishing3\123.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,0,1
phishing3\1230.eml,0,5,0,1,0,0,0,2,1,0,2,0,0,7,0,18.6,0,1
phishing3\1231.eml,0,5,0,1,0,0,0,2,1,0,2,0,0,7,0,18.6,0,1
phishing3\1232.eml,0,5,0,1,0,0,0,2,1,0,2,0,0,7,0,18.6,0,1
phishing3\1233.eml,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,21.23,0,1
phishing3\1234.eml,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19.89,0,1
phishing3\1235.eml,1,5,0,1,0,0,0,3,0,0,1,1,1,0,0,17.46,0,1
phishing3\1236.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.62,0,1
phishing3\1237.eml,1,4,0,1,0,0,0,5,0,0,2,1,1,1,0,14.66,0,1
phishing3\1238.eml,1,4,0,1,0,0,0,5,0,0,2,1,1,1,0,14.66,0,1
phishing3\1239.eml,0,4,0,2,0,0,0,5,2,0,3,0,0,2,0,16.85,0,1
phishing3\124.eml,4,16,0,2,0,0,0,1,0,0,2,0,0,0,0,19.12,1,1
phishing3\1240.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,15.85,0,1
phishing3\1241.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.4,0,1
phishing3\1242.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.93,0,1
phishing3\1243.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,15.66,0,1
phishing3\1244.eml,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,21.18,0,1
phishing3\1245.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.39,0,1
phishing3\1246.eml,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,17.54,2,1
phishing3\1247.eml,0,12,0,0,0,0,0,6,0,0,4,0,0,0,0,19.01,3,1
phishing3\1248.eml,0,12,0,0,0,0,0,6,0,0,4,0,0,0,0,19.01,3,1
phishing3\1249.eml,0,5,0,0,0,3,0,3,1,0,2,0,0,1,0,24.76,2,1
phishing3\125.eml,1,3,0,1,0,0,0,1,1,0,2,0,0,3,0,22.58,0,1
phishing3\1250.eml,2,4,0,0,0,0,0,1,0,0,1,1,0,0,0,21.88,1,1
phishing3\1252.eml,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,20.54,0,1
phishing3\1254.eml,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,20.54,0,1
phishing3\1255.eml,0,1,0,1,0,0,0,3,0,0,2,0,0,6,0,17.19,0,1
phishing3\1256.eml,0,6,0,1,0,0,0,1,1,0,2,0,0,6,0,20.63,0,1
phishing3\1257.eml,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,20.54,0,1
phishing3\1258.eml,5,14,0,1,0,0,0,3,0,0,2,0,0,0,0,20.69,0,1
phishing3\1259.eml,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,18.92,0,1
phishing3\126.eml,0,2,0,1,0,0,0,3,0,0,0,0,1,0,0,20.99,0,1
phishing3\1262.eml,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,18.09,0,1
phishing3\1263.eml,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,18.92,0,1
phishing3\1264.eml,1,4,4,2,0,0,0,3,0,0,3,0,0,1,0,22.81,0,1
phishing3\1265.eml,1,4,4,2,0,0,0,3,0,0,3,0,0,1,0,22.81,0,1
phishing3\1266.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,1
phishing3\1267.eml,0,6,0,2,0,0,0,1,0,0,2,0,0,4,0,20.69,0,1
phishing3\1268.eml,0,1,0,1,0,0,0,3,0,0,2,0,0,6,0,18.75,0,1
phishing3\1269.eml,0,3,5,1,0,0,0,0,0,0,2,0,0,1,0,15.52,0,1
phishing3\127.eml,4,16,0,2,0,0,0,1,0,0,2,0,0,0,0,19.12,1,1
phishing3\1270.eml,4,8,0,1,0,0,0,3,0,0,2,0,0,0,2,15.79,0,1
phishing3\1271.eml,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,18.92,0,1
phishing3\1272.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21.18,0,1
phishing3\1273.eml,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,18.92,0,1
phishing3\1274.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21.18,0,1
phishing3\1275.eml,10,12,0,0,0,0,0,2,0,0,2,1,0,0,0,16.1,0,1
phishing3\1276.eml,0,4,0,1,0,2,0,2,0,0,1,0,0,0,1,19.23,1,1
phishing3\1277.eml,0,4,0,0,0,0,0,2,1,0,2,0,0,3,0,19.48,0,1
phishing3\1278.eml,0,4,0,0,0,0,0,2,1,0,2,0,0,3,0,19.48,0,1
phishing3\1279.eml,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,20.69,0,1
phishing3\128.eml,1,5,0,3,0,0,0,3,2,0,1,0,0,3,0,23.62,1,1
phishing3\1280.eml,0,3,0,1,1,0,0,1,0,0,1,0,1,0,0,14.89,0,1
phishing3\1281.eml,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,20.69,0,1
phishing3\1282.eml,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,18.92,0,1
phishing3\1283.eml,2,7,0,2,0,0,0,8,0,2,2,0,0,4,0,15.54,0,1
phishing3\1284.eml,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,20.69,0,1
phishing3\1285.eml,1,10,0,2,0,0,0,2,0,0,2,1,2,0,0,17.69,0,1
phishing3\1286.eml,1,10,0,2,0,0,0,2,0,0,2,1,2,0,0,17.69,0,1
phishing3\1287.eml,0,5,2,0,0,1,1,1,1,1,1,0,0,0,0,24.64,0,1
phishing3\1288.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,16.87,0,1
phishing3\1289.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25,0,1
phishing3\1290.eml,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,20.69,0,1
phishing3\1291.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.74,0,1
phishing3\1292.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.74,0,1
phishing3\1293.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08,0,1
phishing3\1294.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,1
phishing3\1295.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43,0,1
phishing3\1296.eml,0,4,0,0,0,0,0,2,1,0,2,0,0,3,0,19.48,0,1
phishing3\1297.eml,3,5,0,1,0,0,0,4,0,0,1,0,0,1,0,16.13,0,1
phishing3\1298.eml,0,7,0,2,0,0,0,0,0,0,2,0,0,0,0,18.67,0,1
phishing3\1299.eml,2,10,0,1,0,0,0,0,1,0,2,0,1,1,0,19.39,0,1
phishing3\13.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing3\1300.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.37,0,1
phishing3\1301.eml,1,6,0,1,0,0,0,1,0,0,1,0,0,0,0,17.07,0,1
phishing3\1302.eml,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,22.41,0,1
phishing3\1303.eml,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,21.03,0,1
