File,Access,Account,Alert,Click,Confidential,Fradulent,Indefinite,Information,Notification,Password,Please,Provide,Request,Update,Upgrade,Verify,Verb %,Noun %,Adjective %,Adverb %,Result 
phishing_set_4\1010.eml,1,7,0,2,0,1,0,2,1,3,2,1,1,1,0,0,20.57,44.68,24.11,7.8,1
phishing_set_4\1011.eml,9,11,0,1,0,0,0,2,0,0,2,1,0,0,0,0,26.09,53.26,13.04,5.43,1
phishing_set_4\1012.eml,5,9,0,2,0,0,0,1,0,0,3,1,0,1,0,2,16.25,57.92,18.75,2.92,1
phishing_set_4\1013.eml,1,7,0,2,0,1,0,2,1,3,2,1,1,1,0,0,20.57,44.68,24.11,7.8,1
phishing_set_4\1014.eml,2,2,0,0,0,1,0,0,0,2,2,0,0,0,0,0,20.24,45.24,22.62,7.14,1
phishing_set_4\1015.eml,1,10,0,1,0,0,0,1,2,0,2,0,1,1,0,1,17.02,53.19,24.47,5.32,1
phishing_set_4\1016.eml,7,12,0,1,0,0,0,1,0,0,1,0,0,0,0,0,15.83,54.68,25.18,2.16,1
phishing_set_4\1017.eml,0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,24.24,54.55,18.18,0.0,1
phishing_set_4\1018.eml,6,8,0,0,0,0,0,2,0,0,1,1,0,0,0,0,24.69,58.02,9.88,4.94,1
phishing_set_4\1019.eml,0,7,0,2,0,1,0,5,2,0,0,0,0,2,0,0,18.41,58.21,20.4,1.99,1
phishing_set_4\1020.eml,0,6,0,1,0,0,0,1,1,0,2,0,0,6,0,0,20.97,48.39,24.19,3.23,1
phishing_set_4\1021.eml,4,11,0,1,0,0,0,3,0,0,4,0,0,0,0,0,17.6,62.4,15.2,3.2,1
phishing_set_4\1022.eml,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,19.86,60.27,15.75,1.37,1
phishing_set_4\1023.eml,0,6,0,0,0,0,1,5,1,0,2,4,1,0,0,4,20.44,53.28,18.98,3.65,1
phishing_set_4\1024.eml,0,6,0,0,0,0,1,5,1,0,2,4,1,0,0,4,20.44,53.28,18.98,3.65,1
phishing_set_4\1025.eml,0,2,0,0,0,1,1,0,1,1,2,0,0,0,0,0,23.53,51.47,16.18,5.88,1
phishing_set_4\1026.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,75.0,15.72,0.52,1
phishing_set_4\1027.eml,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,23.2,60.22,11.05,2.21,1
phishing_set_4\1028.eml,0,6,0,0,0,0,1,5,1,0,2,4,1,0,0,4,20.44,53.28,18.98,3.65,1
phishing_set_4\1029.eml,0,6,0,0,0,0,1,5,1,0,2,4,1,0,0,4,20.44,53.28,18.98,3.65,1
phishing_set_4\1030.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.75,48.96,22.92,5.21,1
phishing_set_4\1031.eml,0,4,0,1,0,0,0,0,0,0,2,0,0,0,2,1,18.52,57.41,14.81,3.7,1
phishing_set_4\1032.eml,7,12,0,1,0,0,0,1,0,0,1,0,0,0,0,0,15.83,54.68,25.18,2.16,1
phishing_set_4\1033.eml,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,10.0,70.0,20.0,0.0,1
phishing_set_4\1034.eml,0,4,0,0,0,1,0,3,1,0,2,0,0,0,0,1,20.45,52.27,17.05,6.82,1
phishing_set_4\1035.eml,5,14,0,1,0,0,0,3,0,0,2,0,0,0,0,0,20.53,49.67,22.52,3.31,1
phishing_set_4\1036.eml,1,13,0,4,0,0,0,7,2,1,2,0,3,1,0,0,21.14,54.07,19.51,2.44,1
phishing_set_4\1037.eml,0,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,18.57,58.57,17.14,5.71,1
phishing_set_4\1038.eml,0,1,0,0,0,0,0,3,0,0,1,0,0,4,0,0,22.92,47.92,27.08,2.08,1
phishing_set_4\1039.eml,0,2,0,1,0,0,0,4,0,1,3,0,0,6,0,0,19.63,54.21,21.5,3.74,1
phishing_set_4\1040.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing_set_4\1041.eml,1,13,0,4,0,0,0,7,1,1,2,0,3,0,0,0,21.31,56.97,16.8,2.46,1
phishing_set_4\1042.eml,7,12,0,1,0,0,0,1,0,0,1,0,0,0,0,0,15.94,54.35,25.36,2.17,1
phishing_set_4\1043.eml,1,9,0,1,0,0,0,1,2,0,2,0,1,1,0,1,17.2,53.76,23.66,5.38,1
phishing_set_4\1044.eml,0,4,0,0,0,1,0,3,1,0,2,0,0,0,0,1,20.45,52.27,17.05,6.82,1
phishing_set_4\1045.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,0,20.78,54.55,19.48,3.9,1
phishing_set_4\1046.eml,6,14,0,3,0,0,0,3,0,0,4,1,0,1,0,1,18.13,57.89,18.13,3.51,1
phishing_set_4\1047.eml,6,11,0,1,1,1,0,4,1,4,3,2,0,1,0,0,22.84,45.68,22.22,7.41,1
phishing_set_4\1048.eml,1,13,0,4,0,0,0,7,1,1,2,0,3,0,0,0,21.31,56.97,16.8,2.46,1
phishing_set_4\1049.eml,9,11,0,1,0,0,0,2,0,0,2,1,0,0,0,0,26.09,53.26,13.04,5.43,1
phishing_set_4\1050.eml,0,6,0,1,0,0,0,3,1,0,2,0,0,6,0,0,22.73,54.55,18.18,3.03,1
phishing_set_4\1051.eml,0,6,0,1,0,0,0,2,1,0,3,0,0,4,0,0,17.54,56.14,17.54,3.51,1
phishing_set_4\1052.eml,1,13,0,4,0,0,0,7,1,1,2,0,3,0,0,0,21.31,56.97,16.8,2.46,1
phishing_set_4\1053.eml,5,13,0,2,0,0,0,3,0,0,3,1,1,0,0,0,16.43,58.57,18.57,5.71,1
phishing_set_4\1054.eml,1,13,0,4,0,0,0,7,2,1,2,0,3,1,0,0,21.14,54.07,19.51,2.44,1
phishing_set_4\1055.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,0,20.51,55.13,19.23,3.85,1
phishing_set_4\1056.eml,1,13,0,4,0,0,0,7,1,1,2,0,3,0,0,0,21.31,56.97,16.8,2.46,1
phishing_set_4\1057.eml,1,1,0,1,0,0,0,2,0,0,4,1,0,0,0,0,18.46,58.46,21.54,0.0,1
phishing_set_4\1058.eml,5,9,0,2,0,0,0,1,0,0,3,1,0,1,0,2,16.25,57.92,18.75,2.92,1
phishing_set_4\1059.eml,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,22.99,57.22,13.37,2.67,1
phishing_set_4\1060.eml,0,6,0,1,0,0,0,1,1,0,2,0,0,6,0,0,20.97,46.77,25.81,3.23,1
phishing_set_4\1061.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing_set_4\1062.eml,1,13,0,4,0,0,0,7,2,1,2,0,3,0,0,0,21.05,54.66,19.03,2.43,1
phishing_set_4\1063.eml,1,9,0,2,0,1,0,1,1,4,1,1,0,1,0,0,16.11,49.66,28.19,5.37,1
phishing_set_4\1064.eml,2,6,0,2,0,0,0,1,0,0,2,0,0,2,0,0,15.87,52.38,26.98,4.76,1
phishing_set_4\1065.eml,2,12,0,3,0,1,0,4,0,4,3,1,0,0,0,0,17.46,56.35,19.84,6.35,1
phishing_set_4\1066.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.28,53.19,16.31,4.26,1
phishing_set_4\1067.eml,0,6,0,4,0,0,0,1,1,1,0,0,1,5,0,0,18.82,54.12,23.53,2.35,1
phishing_set_4\1068.eml,6,11,0,1,1,1,0,4,1,4,3,2,0,1,0,0,22.84,46.3,22.22,7.41,1
phishing_set_4\1069.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.28,53.19,16.31,4.26,1
phishing_set_4\1070.eml,7,10,0,0,0,1,0,2,0,1,4,2,0,0,0,0,23.36,51.82,18.98,2.92,1
phishing_set_4\1071.eml,1,13,0,4,0,0,0,7,1,1,2,0,3,0,0,0,21.31,56.97,16.8,2.46,1
phishing_set_4\1072.eml,0,2,0,1,0,0,0,0,1,0,2,0,0,0,0,0,18.75,57.21,17.79,2.88,1
phishing_set_4\1073.eml,0,2,0,0,1,0,0,4,0,0,0,0,1,0,0,0,15.22,57.97,17.39,7.97,1
phishing_set_4\1074.eml,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,2,22.06,55.88,14.71,4.41,1
phishing_set_4\1075.eml,4,11,0,1,0,0,0,3,0,0,4,0,0,0,0,0,17.6,62.4,15.2,3.2,1
phishing_set_4\1076.eml,1,1,0,1,0,0,0,2,0,0,4,1,0,0,0,0,17.19,57.81,21.88,0.0,1
phishing_set_4\1077.eml,16,22,0,0,4,0,0,10,0,0,4,6,0,0,0,0,22.73,47.35,20.83,5.3,1
phishing_set_4\1078.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.28,53.19,16.31,4.26,1
phishing_set_4\1079.eml,1,13,0,4,0,0,0,7,2,1,2,0,3,1,0,0,21.14,54.07,19.51,2.44,1
phishing_set_4\1080.eml,1,4,0,1,0,0,0,2,1,0,2,0,0,1,0,0,21.13,50.7,22.54,2.82,1
phishing_set_4\1081.eml,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,20.1,57.35,16.67,2.45,1
phishing_set_4\1082.eml,4,2,0,1,2,0,0,3,0,0,4,0,0,0,0,0,20.31,57.47,18.39,1.92,1
phishing_set_4\1083.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing_set_4\1084.eml,1,9,0,1,0,0,0,1,0,0,1,1,2,0,0,0,17.65,52.94,18.63,7.84,1
phishing_set_4\1085.eml,0,6,0,4,0,0,0,1,1,1,0,0,1,5,0,0,18.82,54.12,23.53,2.35,1
phishing_set_4\1086.eml,5,14,0,1,0,0,0,3,0,0,2,0,0,0,0,0,20.55,49.32,23.29,2.74,1
phishing_set_4\1087.eml,0,3,0,1,0,0,0,1,4,0,1,0,0,1,0,0,20.78,50.65,27.27,0.0,1
phishing_set_4\1088.eml,0,4,0,0,0,0,0,2,4,2,4,0,0,0,0,0,21.88,60.62,13.75,2.5,1
phishing_set_4\1089.eml,4,2,0,1,2,0,0,3,0,0,4,0,0,0,0,0,19.77,58.17,18.63,1.9,1
phishing_set_4\1090.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.07,55.17,14.48,4.14,1
phishing_set_4\1091.eml,6,11,0,1,1,1,0,4,1,4,3,2,0,1,0,0,22.84,46.3,22.22,7.41,1
phishing_set_4\1092.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78,54.44,14.81,0.56,1
phishing_set_4\1093.eml,0,5,0,2,0,0,0,5,3,0,0,0,0,0,0,0,23.21,54.46,19.64,0.89,1
phishing_set_4\1094.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69,43.85,10.84,0.32,1
phishing_set_4\1095.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,1
phishing_set_4\1096.eml,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,22.73,57.58,18.18,0.0,1
phishing_set_4\1097.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,1
phishing_set_4\1098.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing_set_4\1099.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,80.0,20.0,0.0,1
phishing_set_4\1100.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing_set_4\1101.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing_set_4\1102.eml,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.73,50.0,27.27,0.0,1
phishing_set_4\1103.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,1
phishing_set_4\1104.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,1
phishing_set_4\1105.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing_set_4\1106.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,1
phishing_set_4\1107.eml,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,22.81,57.89,17.54,0.0,1
phishing_set_4\1108.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,94.97,4.02,0.0,1
phishing_set_4\1109.eml,0,5,0,2,0,0,0,5,3,0,0,0,0,0,0,0,23.21,54.46,19.64,0.89,1
phishing_set_4\1110.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28,50.11,10.92,0.21,1
phishing_set_4\1111.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing_set_4\1112.eml,0,6,0,1,0,1,1,2,0,3,2,0,1,0,0,0,14.5,61.07,20.61,2.29,1
phishing_set_4\1113.eml,0,6,0,1,0,1,1,2,0,3,2,0,1,0,0,0,14.5,61.07,20.61,2.29,1
phishing_set_4\1114.eml,2,5,0,2,0,1,0,2,1,2,3,1,0,1,0,0,17.8,53.39,22.03,4.24,1
phishing_set_4\1115.eml,0,6,0,0,0,0,0,6,0,0,1,1,0,3,0,1,20.0,56.92,19.23,2.31,1
phishing_set_4\1116.eml,7,12,0,1,0,0,0,1,0,0,1,0,0,0,0,0,15.83,54.68,25.18,2.16,1
phishing_set_4\1117.eml,0,4,0,0,0,1,0,3,1,0,2,0,0,0,0,1,20.45,52.27,17.05,6.82,1
phishing_set_4\1118.eml,9,11,0,1,0,0,0,2,0,0,2,1,0,0,0,0,26.09,53.26,13.04,5.43,1
phishing_set_4\1119.eml,2,5,0,2,0,1,0,2,1,2,3,1,0,1,0,0,17.24,53.45,22.41,4.31,1
phishing_set_4\1120.eml,0,4,0,0,0,1,0,3,1,0,2,0,0,0,0,1,20.45,52.27,17.05,6.82,1
phishing_set_4\1121.eml,9,11,0,1,0,0,0,2,0,0,2,1,0,0,0,0,26.09,53.26,13.04,5.43,1
phishing_set_4\1122.eml,0,5,0,1,0,0,0,2,0,0,1,0,0,6,0,0,21.21,51.52,21.21,4.55,1
phishing_set_4\1123.eml,0,1,0,1,0,0,0,3,0,0,2,0,0,5,0,0,15.49,56.34,22.54,2.82,1
phishing_set_4\1124.eml,0,6,0,1,0,1,1,2,0,3,2,0,1,0,0,0,14.5,61.07,20.61,2.29,1
phishing_set_4\1125.eml,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.38,52.91,12.11,0.0,1
phishing_set_4\1126.eml,7,12,0,1,0,0,0,1,0,0,1,0,0,0,0,0,16.06,54.74,25.55,1.46,1
phishing_set_4\1127.eml,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,20.11,58.62,15.52,2.3,1
phishing_set_4\1128.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,0,20.51,55.13,19.23,3.85,1
phishing_set_4\1129.eml,1,10,0,1,0,0,0,1,2,0,2,0,1,1,0,1,16.84,52.63,24.21,6.32,1
phishing_set_4\1130.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.28,53.19,16.31,4.26,1
phishing_set_4\1131.eml,0,4,0,0,0,1,0,3,1,0,2,0,0,0,0,1,20.45,52.27,17.05,6.82,1
phishing_set_4\1132.eml,0,11,0,0,0,1,0,1,0,0,3,0,0,0,0,0,20.62,51.55,20.62,3.09,1
phishing_set_4\1133.eml,1,10,0,1,0,0,0,1,2,0,2,0,1,1,0,1,16.84,52.63,24.21,6.32,1
phishing_set_4\1134.eml,1,10,0,1,0,0,0,1,0,0,2,0,2,0,0,1,18.9,57.48,17.32,3.15,1
phishing_set_4\1135.eml,0,2,0,1,0,1,0,3,0,3,3,1,0,6,0,0,19.83,52.89,21.49,4.96,1
phishing_set_4\1136.eml,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.43,54.29,17.14,2.86,1
phishing_set_4\1137.eml,0,4,0,0,0,1,0,3,1,0,2,0,0,0,0,1,20.45,52.27,17.05,6.82,1
phishing_set_4\1138.eml,1,1,0,1,0,0,0,2,0,0,3,1,0,0,0,0,16.07,58.93,23.21,0.0,1
phishing_set_4\1139.eml,0,4,0,0,0,0,0,2,4,2,4,0,0,0,0,0,21.88,60.62,13.75,2.5,1
phishing_set_4\1140.eml,0,5,0,0,0,3,0,2,1,0,2,0,0,1,0,2,24.0,50.0,20.0,4.0,1
phishing_set_4\1141.eml,9,11,0,1,0,0,0,2,0,0,2,1,0,0,0,0,26.09,53.26,13.04,5.43,1
phishing_set_4\1142.eml,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,20.11,58.62,15.52,2.3,1
phishing_set_4\1143.eml,0,6,0,1,0,0,0,1,1,0,2,0,0,6,0,0,20.97,48.39,24.19,3.23,1
phishing_set_4\1144.eml,9,11,0,1,0,0,0,2,0,0,2,1,0,0,0,0,26.09,53.26,13.04,5.43,1
phishing_set_4\1145.eml,0,4,0,1,0,0,0,1,0,0,2,0,0,7,0,0,20.34,54.24,20.34,3.39,1
phishing_set_4\1146.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.28,53.19,16.31,4.26,1
phishing_set_4\1147.eml,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,20.11,58.62,15.52,2.3,1
phishing_set_4\1148.eml,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,21.05,60.23,12.28,2.34,1
phishing_set_4\1149.eml,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,17.05,63.64,15.91,1.14,1
phishing_set_4\1150.eml,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15.91,59.09,22.73,1.14,1
phishing_set_4\1151.eml,0,1,0,1,0,0,0,3,0,0,2,0,0,6,0,0,18.75,56.25,20.31,3.12,1
phishing_set_4\1152.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,0,18.29,56.1,19.51,4.88,1
phishing_set_4\1153.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,0,18.29,56.1,19.51,4.88,1
phishing_set_4\1154.eml,0,5,0,0,0,3,0,2,1,0,2,0,0,1,0,2,24.0,50.0,20.0,4.0,1
phishing_set_4\1155.eml,1,1,0,1,0,0,0,2,0,0,3,1,0,0,0,0,16.07,58.93,23.21,0.0,1
phishing_set_4\1156.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,0,18.29,56.1,19.51,4.88,1
phishing_set_4\1157.eml,0,6,0,1,0,0,0,1,1,0,2,0,0,6,0,0,20.97,48.39,24.19,3.23,1
phishing_set_4\1158.eml,0,5,0,0,0,3,0,2,1,0,2,0,0,1,0,2,24.0,50.0,20.0,4.0,1
phishing_set_4\1159.eml,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,20.88,56.04,16.48,2.2,1
phishing_set_4\1160.eml,1,8,0,1,0,1,1,3,0,0,1,0,1,0,0,0,19.35,54.3,21.51,2.15,1
phishing_set_4\1161.eml,1,1,0,1,0,0,0,2,0,0,3,1,0,0,0,0,14.04,61.4,22.81,0.0,1
phishing_set_4\1162.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05,57.14,23.81,0.0,1
phishing_set_4\1163.eml,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,19.21,59.89,14.12,1.69,1
phishing_set_4\1164.eml,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,19.7,57.64,16.75,2.46,1
phishing_set_4\1165.eml,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,19.7,57.64,16.75,2.46,1
phishing_set_4\1166.eml,3,9,0,1,0,0,0,2,0,0,3,0,0,0,0,1,18.81,60.4,16.83,2.97,1
phishing_set_4\1167.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.28,53.19,16.31,4.26,1
phishing_set_4\1168.eml,1,7,0,0,0,3,0,1,0,0,1,0,0,1,0,2,18.52,50.62,23.46,3.7,1
phishing_set_4\1169.eml,0,5,0,1,0,0,0,1,0,0,1,0,0,0,0,2,24.07,61.11,12.96,0.0,1
phishing_set_4\1170.eml,1,9,0,3,0,0,0,3,0,1,2,0,0,0,0,0,18.92,59.46,16.22,5.41,1
phishing_set_4\1171.eml,0,4,0,0,0,1,0,3,1,0,2,0,0,0,0,1,20.22,52.81,16.85,6.74,1
phishing_set_4\1172.eml,1,4,0,1,0,0,0,4,0,0,2,1,0,1,1,0,14.78,61.74,17.39,3.48,1
phishing_set_4\1173.eml,4,8,0,0,0,0,0,2,0,0,4,0,0,0,0,0,19.51,58.54,18.7,1.63,1
phishing_set_4\1174.eml,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,16.44,64.38,16.44,1.37,1
phishing_set_4\1175.eml,0,6,0,1,0,0,0,1,1,0,2,0,0,6,0,0,20.97,48.39,24.19,3.23,1
phishing_set_4\1176.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.28,53.19,16.31,4.26,1
phishing_set_4\1177.eml,0,6,0,0,0,0,0,3,0,0,3,1,1,1,0,0,13.0,61.0,22.0,4.0,1
phishing_set_4\1178.eml,0,5,0,1,0,0,0,3,0,0,2,0,0,6,0,0,18.75,56.25,21.88,1.56,1
phishing_set_4\1179.eml,0,4,2,0,0,0,0,4,0,0,2,0,0,5,0,0,15.71,54.45,21.99,5.76,1
phishing_set_4\1180.eml,0,6,0,0,0,3,0,0,0,0,1,0,0,1,0,1,25.68,50.0,17.57,2.7,1
phishing_set_4\1181.eml,5,11,0,2,0,1,0,4,0,3,3,2,0,0,0,0,19.05,52.38,21.09,4.76,1
phishing_set_4\1182.eml,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,16.44,64.38,16.44,1.37,1
phishing_set_4\1183.eml,0,6,0,0,0,3,0,0,0,0,1,0,0,1,0,1,25.68,50.0,17.57,2.7,1
phishing_set_4\1184.eml,1,7,0,2,1,1,0,2,1,4,2,1,1,1,0,0,22.56,45.86,21.05,7.52,1
phishing_set_4\1185.eml,1,7,0,2,1,1,0,2,1,4,2,1,1,1,0,0,22.56,45.86,21.05,7.52,1
phishing_set_4\1186.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing_set_4\1187.eml,0,5,0,2,0,0,0,5,3,0,0,0,0,0,0,0,23.73,51.69,21.19,1.69,1
phishing_set_4\1188.eml,5,14,0,1,0,0,0,3,0,0,2,0,0,0,0,0,20.55,49.32,23.29,2.74,1
phishing_set_4\1189.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,91.67,8.33,0.0,1
phishing_set_4\1190.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.28,53.19,16.31,4.26,1
phishing_set_4\1191.eml,1,7,0,2,1,1,0,2,1,4,2,1,1,1,0,0,22.56,45.86,21.05,7.52,1
phishing_set_4\1192.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.28,53.19,16.31,4.26,1
phishing_set_4\1193.eml,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,20.36,60.48,13.17,2.4,1
phishing_set_4\1194.eml,5,14,0,1,0,0,0,3,0,0,2,0,0,0,0,0,20.55,49.32,23.29,2.74,1
phishing_set_4\1195.eml,0,3,0,0,0,0,0,2,0,0,1,1,0,0,0,0,20.43,54.84,18.28,2.15,1
phishing_set_4\1196.eml,5,14,0,1,0,0,0,3,0,0,2,0,0,0,0,0,20.55,49.32,23.29,2.74,1
phishing_set_4\1197.eml,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,25.68,52.7,10.81,4.05,1
phishing_set_4\1198.eml,0,9,0,2,0,2,0,5,3,0,0,0,0,2,0,0,20.59,56.37,20.1,1.96,1
phishing_set_4\1199.eml,0,4,0,0,0,1,0,3,1,0,2,0,0,0,0,1,20.45,52.27,17.05,6.82,1
phishing_set_4\1200.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.28,53.19,16.31,4.26,1
phishing_set_4\1201.eml,5,11,0,2,0,1,0,4,0,3,3,2,0,0,0,0,18.92,52.03,20.95,5.41,1
phishing_set_4\1202.eml,5,11,0,2,0,1,0,4,0,3,3,2,0,0,0,0,18.92,52.03,20.95,5.41,1
phishing_set_4\1203.eml,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,25.68,52.7,10.81,4.05,1
phishing_set_4\1204.eml,5,11,0,2,0,1,0,4,0,3,3,2,0,0,0,0,18.92,52.03,20.95,5.41,1
phishing_set_4\1205.eml,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,25.68,52.7,10.81,4.05,1
phishing_set_4\1206.eml,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,16.44,64.38,16.44,1.37,1
phishing_set_4\1207.eml,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,21.88,46.88,17.19,10.94,1
phishing_set_4\1208.eml,1,13,0,4,0,0,0,7,2,1,2,0,3,0,0,0,21.37,54.44,18.95,2.42,1
phishing_set_4\1209.eml,0,9,0,2,0,2,0,5,3,0,0,0,0,2,0,0,20.59,56.37,20.1,1.96,1
phishing_set_4\1210.eml,0,5,0,1,0,0,0,3,0,0,2,0,0,6,0,0,18.75,56.25,21.88,1.56,1
phishing_set_4\1211.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,62.5,0.0,0.0,1
phishing_set_4\1212.eml,5,11,0,2,0,1,0,4,0,3,3,2,0,0,0,0,19.05,53.06,20.41,4.76,1
phishing_set_4\1213.eml,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,18.18,52.73,18.18,5.45,1
phishing_set_4\1214.eml,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,18.18,52.73,18.18,5.45,1
phishing_set_4\1215.eml,1,4,0,2,0,0,0,0,1,0,2,0,0,2,0,0,16.0,57.33,22.67,2.67,1
phishing_set_4\1216.eml,0,5,0,1,0,0,0,3,0,0,2,0,0,6,0,0,18.75,56.25,21.88,1.56,1
phishing_set_4\1217.eml,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.43,54.29,17.14,2.86,1
phishing_set_4\1218.eml,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.43,54.29,17.14,2.86,1
phishing_set_4\1219.eml,5,11,0,2,0,1,0,4,0,3,3,2,0,0,0,0,19.05,52.38,21.09,4.76,1
phishing_set_4\1220.eml,0,1,0,1,0,0,0,3,0,0,2,0,0,6,0,0,18.75,56.25,20.31,3.12,1
phishing_set_4\1221.eml,0,6,0,1,0,0,0,1,1,0,2,0,0,6,0,0,20.31,50.0,23.44,3.12,1
phishing_set_4\1222.eml,3,9,0,1,0,0,0,0,0,0,2,0,0,0,0,0,18.75,53.75,20.0,6.25,1
phishing_set_4\1223.eml,3,9,0,1,0,0,0,0,0,0,2,0,0,0,0,0,18.75,53.75,20.0,6.25,1
phishing_set_4\1224.eml,5,11,0,1,0,1,0,4,0,3,3,2,0,0,0,0,19.73,51.7,21.09,4.76,1
phishing_set_4\1225.eml,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,19.51,56.1,21.95,2.44,1
phishing_set_4\1226.eml,0,2,0,1,0,1,1,0,0,4,1,0,0,0,0,0,20.37,48.15,20.37,7.41,1
phishing_set_4\1227.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46,74.42,16.54,0.52,1
